Id:ID,keyword
7ba6ef3d-1860-41e6-8a18-624aff8cd353,impact
f7439efa-bfae-4834-a206-af278da25d6f,program
c48e8d56-078e-4f14-bef1-50febd09cd0c,voice
3044580a-976a-4263-b610-5567b62cc5c8,let
9092e189-c37b-4058-842f-9b24a4983e8c,manager
65a0a677-4b2b-4864-a9ba-d9e997177dc0,article
1225bb47-769a-4f93-86e4-e3001ccb8d46,race
ef59563c-ed6d-43e3-956d-fab227bde3c7,their
60e6857d-5486-449e-852a-b4612e1e6d74,yeah
f1ce531b-6955-4759-911f-696a8c4332e0,media
73d5cefb-3b91-4761-90fd-08de5ac2c62c,always
ab7caa89-d71a-4f91-aa50-0bdc80a1d605,course
43dbb3b9-da16-42d3-97eb-e2adbe93f0d2,challenge
df6b9588-c777-4d9e-a48a-6601888dcf2f,behavior
d89359d3-29be-4b46-945a-a65c7c68aa5f,somebody
65d4aa6a-9b6c-41ae-9880-6e98306e9382,address
85ce667e-7783-4972-8735-457c5e30c48c,fine
6ca39f28-5562-44e9-adbf-3a84a80ca092,audience
242ce7ec-472f-4d34-9608-b63ab45f22d1,effort
5350f95b-712a-41bc-bd7b-f75d1bd90688,skin
8bc7d696-a059-4c8f-8ab0-54ab79b40e50,take
0a1774d3-e79f-4f06-8683-1a85322ebc32,thank
3fddfa12-5a5f-4760-b9f0-525cafaa7ee6,company
acd1ddae-aad1-4b90-8bb0-c93f376d62eb,carry
d547d5a4-0ab8-410e-905f-3be91b7c6353,side
1f09401f-8324-4387-8e3f-7fc7e616949c,technology
e43d16f1-f57d-4e82-90e1-8c0ade4903e7,perform
52d44a49-e0a0-4a77-bdd6-dd7290fc9d95,although
a9153285-31cc-40ac-8acf-6ed49ecdd6ed,with
fa3d407f-89ff-43de-adef-ff81094453ed,thank
7aedc8b1-6a00-492c-8c0c-f3686d43f342,share
0e9a2498-181f-4bb7-8dd5-d2868fbe7e0b,new
5ab36650-f937-4270-a1ea-db58dd7d5776,issue
b63882ae-c0f4-4180-a6e8-052c1c584282,firm
25ce4213-9549-4651-87c4-ad2a63d5fff0,under
35d07d04-2a2f-47cf-b325-f81764de075c,provide
155740b0-7630-4f78-915c-e5578c1224a3,although
4b9a77b3-df30-4bec-affb-542e3032926b,reflect
7739a0b5-4c75-4898-b3c7-e6ee75c431ca,popular
39ef9f89-8b5d-472a-ae6c-ab2df7d57071,next
f081bc8a-4a89-4f92-adca-c31ec0c8c404,dog
4846685b-5c73-409a-945f-fb1078fecb74,notice
42977ebf-3f09-48ac-9d72-607da831e0a3,senior
d078022c-fb87-4c91-8241-6a0c12c935f0,charge
93bcc171-a670-4236-8148-252f20ad0fc2,source
ffbae893-1a74-4cee-bc90-e1620777b096,during
8fe926bd-da28-4c48-8034-c59d243834c3,dark
86d1759d-1632-496d-86e6-1ffabda6f3e9,oil
4f5e14cc-ae96-4b17-9fad-f60d8abe642c,serve
ca4b2cc1-eb7a-4db5-8db6-ec06aa92fcc9,hundred
827563a2-02df-46bc-b008-1e7371e38813,least
6cbf60b7-f5ee-4532-bd7f-824f61f8d683,party
200f6804-2498-4e15-89b8-bbfb7e48a4f9,method
31d2adb3-ec35-4680-a1bc-cbc8cfaa2d82,father
fdc0b2f5-8b68-438c-b034-4b97b1df98fc,student
83282c73-93a4-48da-9954-59240b6a1ffa,according
f16de003-cbbc-445d-9a1d-ac5e9ff98e64,wife
5f1f0808-76e4-4cef-87f7-261841ab111d,politics
0945d25e-58db-46a4-bffe-7eb7d4015bc7,occur
6f724365-2c93-493f-a347-30a642c63d3d,threat
